OrderID,Date,CustomerID,Product,Quantity,UnitPrice,ShippingAddress,TrackingNumber,ItemsInCart,CouponCode,TotalPrice,Has_Coupon,Order_Month,Avg_Item_Cart_Price,PaymentMethod_Credit Card,PaymentMethod_Debit Card,PaymentMethod_Gift Card,PaymentMethod_Online,OrderStatus_Delivered,OrderStatus_Pending,OrderStatus_Returned,OrderStatus_Shipped,ReferralSource_Facebook,ReferralSource_Google,ReferralSource_Instagram,ReferralSource_Referral
ORD200783,2025-05-26,C19937,Printer,1,438.34,281 Main St,TRK46990083,5,FREESHIP,438.34,1,5,87.66782466435068,False,False,True,False,False,False,True,False,True,False,False,False
ORD200784,2025-05-16,C21191,Laptop,1,325.81,232 Main St,TRK85771230,1,WINTER15,325.81,1,5,325.8067419325807,True,False,False,False,False,True,False,False,False,False,False,True
ORD200785,2023-07-29,C45862,Chair,1,176.1,342 Main St,TRK53089983,1,SAVE10,176.1,1,7,176.0982390176098,True,False,False,False,False,True,False,False,False,False,True,False
ORD200786,2023-08-23,C39130,Chair,5,45.31,774 Main St,TRK99583414,8,,226.55,0,8,28.31871460160675,False,False,False,True,False,False,False,False,False,False,False,True
ORD200787,2024-03-17,C18167,Desk,4,221.96,193 Main St,TRK36841089,7,,887.84,0,3,126.83410452270783,False,False,False,False,True,False,False,False,False,True,False,False
ORD200788,2023-11-02,C47307,Chair,2,601.43,761 Main St,TRK43516112,5,FREESHIP,1202.86,1,11,240.57151885696229,False,False,False,True,False,True,False,False,False,False,True,False
ORD200789,2023-08-17,C57276,Tablet,5,691.28,183 Main St,TRK75899752,10,SAVE10,3330.4075,1,8,333.040416959583,False,False,False,True,True,False,False,False,False,False,False,False
ORD200790,2024-09-14,C38928,Laptop,4,417.89,302 Main St,TRK96636009,4,,1671.56,0,9,417.88895527761184,False,False,True,False,False,True,False,False,False,True,False,False
ORD200791,2024-01-13,C49710,Chair,4,409.28,956 Main St,TRK92591237,8,,1637.12,0,1,204.63974420031974,False,False,False,False,False,True,False,False,False,False,False,False
ORD200792,2023-06-16,C41709,Desk,2,356.35,746 Main St,TRK90995294,6,WINTER15,712.7,1,6,118.78313536144108,False,True,False,False,False,False,True,False,True,False,False,False
ORD200793,2024-04-15,C91255,Chair,5,170.22,769 Main St,TRK69599961,8,,851.1,0,4,106.38736701579124,False,True,False,False,True,False,False,False,False,False,False,True
ORD200794,2023-03-09,C76653,Printer,4,384.85,988 Main St,TRK77052196,9,FREESHIP,1539.4,1,3,171.0442543952729,False,False,False,True,True,False,False,False,False,False,True,False
ORD200795,2024-11-20,C95667,Laptop,4,115.77,586 Main St,TRK41266666,7,SAVE10,463.08,1,11,66.15419120829827,False,False,False,True,False,True,False,False,False,False,True,False
ORD200796,2025-04-29,C33313,Phone,3,579.55,882 Main St,TRK13349970,8,WINTER15,1738.65,1,4,217.3309783362771,False,False,True,False,False,False,True,False,True,False,False,False
ORD200797,2023-02-27,C36825,Laptop,2,438.76,426 Main St,TRK72557318,2,,877.52,0,2,438.7578062109689,False,True,False,False,False,False,True,False,True,False,False,False
ORD200798,2025-05-19,C20861,Phone,5,488.35,968 Main St,TRK89372013,9,FREESHIP,2441.75,1,5,271.3052541052732,False,True,False,False,False,False,True,False,False,False,False,False
ORD200799,2023-04-16,C26364,Laptop,4,328.56,803 Main St,TRK78924436,4,FREESHIP,1314.24,1,4,328.5591786020535,False,True,False,False,False,False,True,False,False,False,False,False
ORD200800,2025-03-28,C34686,Tablet,1,68.39,412 Main St,TRK99468332,3,WINTER15,68.39,1,3,22.796590678031073,False,False,False,True,False,False,True,False,True,False,False,False
ORD200801,2023-05-03,C97593,Printer,4,595.62,738 Main St,TRK58443593,8,FREESHIP,2382.48,1,5,297.80962773796534,False,True,False,False,False,True,False,False,True,False,False,False
ORD200802,2024-02-17,C84331,Chair,5,644.64,205 Main St,TRK34440714,6,FREESHIP,3223.2,1,2,537.1991046681588,False,False,True,False,False,False,False,False,False,False,False,False
ORD200803,2023-08-20,C88775,Monitor,5,397.81,223 Main St,TRK45098068,5,SAVE10,1989.05,1,8,397.80920438159126,False,True,False,False,False,False,True,False,False,False,False,True
ORD200804,2024-01-01,C76362,Chair,3,236.5,916 Main St,TRK11868618,8,FREESHIP,709.5,1,1,88.68738914076359,False,False,False,True,True,False,False,False,False,False,False,False
ORD200805,2024-10-15,C59278,Laptop,5,472.01,178 Main St,TRK14590037,10,SAVE10,2360.05,1,10,236.00476399523603,False,False,True,False,False,False,False,False,False,False,False,False
ORD200806,2023-09-01,C55819,Chair,5,253.75,740 Main St,TRK13775054,9,WINTER15,1268.75,1,9,140.9720655865938,False,False,False,True,False,True,False,False,False,False,True,False
ORD200807,2024-11-10,C82344,Monitor,3,676.21,260 Main St,TRK70957219,5,SAVE10,2028.63,1,11,405.72518854962294,False,False,False,True,True,False,False,False,False,True,False,False
ORD200808,2024-02-13,C65565,Desk,3,134.05,192 Main St,TRK80383756,3,,402.15,0,2,134.0495531681561,True,False,False,False,False,False,False,True,False,True,False,False
ORD200809,2024-04-09,C80416,Desk,5,217.43,752 Main St,TRK54385892,10,SAVE10,1087.15,1,4,108.71489128510873,False,True,False,False,False,False,False,True,False,False,True,False
ORD200810,2023-05-31,C23637,Tablet,1,553.56,644 Main St,TRK16749863,5,,553.56,0,5,110.71177857644284,True,False,False,False,False,False,False,False,False,False,False,True
ORD200811,2023-11-05,C24769,Laptop,2,28.55,864 Main St,TRK44538305,7,SAVE10,57.1,1,11,8.157131204098281,False,False,True,False,False,False,False,True,False,False,False,False
ORD200812,2024-01-26,C81547,Phone,2,255.26,803 Main St,TRK88437123,6,FREESHIP,510.52,1,1,85.08652485579191,True,False,False,False,False,False,False,False,False,True,False,False
ORD200813,2025-03-15,C12813,Laptop,5,292.54,263 Main St,TRK36131660,8,FREESHIP,1462.7,1,3,182.8372714534107,False,True,False,False,False,False,False,False,False,False,False,False
ORD200814,2024-12-11,C50732,Chair,4,147.51,979 Main St,TRK21082461,4,WINTER15,590.04,1,12,147.50963122592194,False,True,False,False,False,True,False,False,False,False,True,False
ORD200815,2024-08-04,C41320,Printer,3,569.84,920 Main St,TRK77539180,8,WINTER15,1709.52,1,8,213.68973288783388,False,False,True,False,False,False,False,False,False,False,True,False
ORD200816,2024-02-21,C55286,Tablet,5,574.79,497 Main St,TRK39058734,8,WINTER15,2873.95,1,2,359.2433009458738,True,False,False,False,False,True,False,False,False,False,False,True
ORD200817,2023-10-05,C87994,Chair,4,598.19,430 Main St,TRK98883971,7,WINTER15,2392.76,1,10,341.8223688251874,True,False,False,False,True,False,False,False,False,False,False,False
ORD200818,2023-03-02,C25580,Phone,4,390.84,860 Main St,TRK58781638,9,WINTER15,1563.36,1,3,173.70647365947372,True,False,False,False,False,False,False,False,False,False,False,True
ORD200819,2024-09-28,C66196,Phone,2,398.45,650 Main St,TRK38104650,7,SAVE10,796.9,1,9,113.84269451043642,False,True,False,False,False,False,False,False,False,True,False,False
ORD200820,2023-05-27,C35377,Phone,5,623.81,171 Main St,TRK17342157,6,FREESHIP,3119.05,1,5,519.840800265333,False,False,False,False,False,False,True,False,False,False,False,False
ORD200821,2024-12-14,C40771,Laptop,4,174.49,259 Main St,TRK56310345,5,SAVE10,697.96,1,12,139.5917208165584,True,False,False,False,True,False,False,False,True,False,False,False
ORD200822,2025-03-15,C20624,Phone,1,479.56,923 Main St,TRK45123395,1,SAVE10,479.56,1,3,479.5552044479555,False,False,True,False,False,False,True,False,False,True,False,False
ORD200823,2024-10-07,C27070,Laptop,4,653.13,973 Main St,TRK83842481,8,WINTER15,2612.52,1,10,326.56459179426025,True,False,False,False,False,False,False,True,False,False,True,False
ORD200824,2023-08-29,C18826,Monitor,3,481.1,664 Main St,TRK12530495,3,FREESHIP,1443.3,1,8,481.09839633867887,True,False,False,False,False,False,True,False,True,False,False,False
ORD200825,2025-03-26,C23899,Desk,5,271.69,543 Main St,TRK88914760,7,FREESHIP,1358.45,1,3,194.0640084799879,False,False,False,True,False,False,True,False,False,False,True,False
ORD200826,2025-03-08,C43249,Printer,3,463.81,283 Main St,TRK32469820,8,WINTER15,1391.43,1,3,173.92853258933428,False,False,False,True,False,False,True,False,False,False,False,False
ORD200827,2023-05-25,C95856,Tablet,2,639.88,432 Main St,TRK58829625,5,WINTER15,1279.76,1,5,255.95148809702383,False,False,False,False,True,False,False,False,False,False,True,False
ORD200828,2024-07-24,C86266,Chair,4,404.58,510 Main St,TRK64576020,5,FREESHIP,1618.32,1,7,323.66335267329464,False,False,False,False,False,False,False,True,False,False,True,False
ORD200829,2023-02-05,C39551,Monitor,1,76.93,685 Main St,TRK68358007,6,WINTER15,76.93,1,2,12.82164529725784,False,True,False,False,True,False,False,False,False,False,True,False
ORD200830,2024-12-11,C90310,Tablet,4,190.64,853 Main St,TRK70028457,5,SAVE10,762.56,1,12,152.51169497661004,False,False,False,False,True,False,False,False,False,False,False,False
ORD200831,2023-12-18,C20124,Printer,2,88.73,140 Main St,TRK61346824,5,,177.46,0,12,35.491929016141974,False,False,False,True,False,True,False,False,False,True,False,False
ORD200832,2024-03-12,C63372,Chair,5,485.71,903 Main St,TRK14661811,10,SAVE10,2428.55,1,3,242.85475714524287,False,False,False,True,False,True,False,False,False,False,False,True
ORD200833,2025-03-14,C90595,Phone,5,78.29,508 Main St,TRK96573803,5,WINTER15,391.45,1,3,78.28984342031316,True,False,False,False,False,False,False,True,False,False,False,True
ORD200834,2024-04-11,C98483,Printer,5,22.14,456 Main St,TRK22084320,10,,110.7,0,4,11.069988930011071,False,False,False,False,False,False,True,False,False,False,True,False
ORD200835,2024-03-26,C16429,Desk,1,679.65,390 Main St,TRK73888013,6,FREESHIP,679.65,1,3,113.27481120864799,False,True,False,False,False,False,False,True,False,True,False,False
ORD200836,2023-02-02,C31810,Phone,1,178.44,328 Main St,TRK58725886,2,FREESHIP,178.44,1,2,89.21955390223049,True,False,False,False,False,False,False,False,False,True,False,False
ORD200837,2025-06-14,C88029,Chair,5,655.55,282 Main St,TRK59701278,5,,3277.75,0,6,655.5486889026222,False,False,False,True,True,False,False,False,False,False,False,False
ORD200838,2024-04-11,C57798,Desk,4,577.08,384 Main St,TRK68797566,8,,2308.32,0,4,288.5396393254509,False,False,False,True,False,True,False,False,True,False,False,False
ORD200839,2023-08-24,C82858,Chair,3,197.97,551 Main St,TRK90618490,5,,593.91,0,8,118.78176243647513,False,False,False,True,False,False,False,False,False,True,False,False
ORD200840,2024-01-14,C60699,Chair,3,411.95,672 Main St,TRK88660574,7,FREESHIP,1235.85,1,1,176.5497477860746,True,False,False,False,True,False,False,False,False,False,False,True
ORD200841,2024-09-19,C94658,Printer,2,443.22,742 Main St,TRK51732528,5,,886.44,0,9,177.28764542470918,True,False,False,False,True,False,False,False,True,False,False,False
ORD200842,2025-05-07,C78305,Laptop,3,364.14,396 Main St,TRK88312618,7,WINTER15,1092.42,1,5,156.05977705746136,False,False,False,True,False,True,False,False,False,False,False,True
ORD200843,2025-05-13,C43538,Desk,3,430.06,534 Main St,TRK20961563,8,FREESHIP,1290.18,1,5,161.272298409627,False,False,True,False,False,False,False,False,False,False,True,False
ORD200844,2024-12-04,C47486,Chair,1,320.92,883 Main St,TRK75984759,5,FREESHIP,320.92,1,12,64.18387163225674,False,False,False,True,False,False,True,False,True,False,False,False
ORD200845,2023-10-08,C24212,Phone,3,107.36,808 Main St,TRK68894675,5,FREESHIP,322.08,1,10,64.41587116825767,False,False,True,False,True,False,False,False,False,True,False,False
ORD200846,2024-07-04,C24765,Desk,2,359.86,646 Main St,TRK43977698,4,,719.72,0,7,179.9295501761246,False,True,False,False,False,False,False,False,False,False,False,True
ORD200847,2024-11-18,C48176,Printer,4,434.23,670 Main St,TRK90560300,8,FREESHIP,1736.92,1,11,217.11472860658927,False,False,False,True,False,False,False,True,False,False,False,False
ORD200848,2023-01-01,C54675,Chair,2,645.85,634 Main St,TRK18049633,5,,1291.7,0,1,258.3394833210334,False,False,False,True,False,False,False,True,False,False,False,True
ORD200849,2025-06-09,C16675,Printer,4,214.35,664 Main St,TRK12756945,7,WINTER15,857.4,1,6,122.48553930637242,False,True,False,False,False,False,False,False,False,False,False,True
ORD200850,2025-04-27,C38557,Monitor,3,638.5,890 Main St,TRK14832238,4,FREESHIP,1915.5,1,4,478.873802815493,False,True,False,False,False,False,False,False,False,False,True,False
ORD200851,2023-12-12,C80183,Laptop,1,365.57,146 Main St,TRK20814598,5,SAVE10,365.57,1,12,73.11385377229246,False,False,False,True,False,False,False,False,False,False,False,False
ORD200852,2024-10-24,C39530,Desk,3,568.05,618 Main St,TRK69000497,6,SAVE10,1704.15,1,10,284.024526625789,False,False,True,False,False,True,False,False,False,True,False,False
ORD200853,2023-10-16,C10002,Printer,3,490.01,894 Main St,TRK94641152,4,SAVE10,1470.03,1,10,367.50658123354697,False,False,False,False,False,False,True,False,True,False,False,False
ORD200854,2025-06-13,C56938,Laptop,3,372.6,356 Main St,TRK67735987,7,WINTER15,1117.8,1,6,159.6854861635912,True,False,False,False,True,False,False,False,False,False,False,True
ORD200855,2023-05-25,C41331,Monitor,5,240.61,785 Main St,TRK94198179,10,FREESHIP,1203.05,1,5,120.3048796951203,True,False,False,False,False,False,False,True,False,False,False,False
ORD200856,2024-06-03,C94698,Phone,1,586.62,871 Main St,TRK95768773,5,,586.62,0,6,117.32376535246931,False,True,False,False,False,False,False,True,True,False,False,False
ORD200857,2024-03-10,C56506,Phone,3,257.84,185 Main St,TRK86808324,4,,773.52,0,3,193.37951655120864,False,False,False,True,True,False,False,False,False,False,True,False
ORD200858,2023-08-20,C22167,Tablet,5,435.66,891 Main St,TRK70269748,9,,2178.3,0,8,242.03306440770623,False,False,False,True,False,True,False,False,True,False,False,False
ORD200859,2024-08-28,C11127,Chair,5,261.33,154 Main St,TRK73285507,5,SAVE10,1306.65,1,8,261.32947734104533,True,False,False,False,False,False,True,False,False,False,False,True
ORD200860,2024-01-23,C69542,Printer,1,422.54,876 Main St,TRK20746505,1,SAVE10,422.54,1,1,422.53577464225356,False,False,False,False,True,False,False,False,False,True,False,False
ORD200861,2023-03-19,C93276,Desk,5,330.45,230 Main St,TRK44165913,10,FREESHIP,1652.25,1,3,165.22483477516522,False,False,True,False,False,False,False,True,False,True,False,False
ORD200862,2023-12-02,C37969,Desk,3,120.82,799 Main St,TRK69852386,5,SAVE10,362.46,1,12,72.49185501628997,True,False,False,False,False,False,False,True,False,False,False,True
ORD200863,2024-05-20,C98276,Phone,1,14.06,471 Main St,TRK74207282,5,SAVE10,14.06,1,5,2.8119943760112482,True,False,False,False,False,True,False,False,False,False,False,True
ORD200864,2023-05-03,C14240,Desk,1,491.11,592 Main St,TRK58095246,4,SAVE10,491.11,1,5,122.77719305701737,True,False,False,False,True,False,False,False,True,False,False,False
ORD200865,2023-04-30,C72241,Monitor,4,677.37,156 Main St,TRK76270481,8,SAVE10,2709.48,1,4,338.6845766442792,False,False,False,False,False,True,False,False,False,True,False,False
ORD200866,2024-07-26,C39664,Desk,5,189.25,693 Main St,TRK39917741,10,WINTER15,946.25,1,7,94.62490537509463,False,True,False,False,False,False,False,False,False,False,False,False
ORD200867,2024-05-26,C53252,Printer,4,142.58,351 Main St,TRK65831261,4,FREESHIP,570.32,1,5,142.57964355089115,False,False,False,False,True,False,False,False,True,False,False,False
ORD200868,2024-06-29,C70452,Monitor,4,316.32,309 Main St,TRK42985882,7,,1265.28,0,6,180.75402749424643,False,True,False,False,True,False,False,False,True,False,False,False
ORD200869,2024-03-17,C29905,Desk,2,533.95,790 Main St,TRK16788127,5,WINTER15,1067.9,1,3,213.57957284085435,False,False,False,True,True,False,False,False,False,True,False,False
ORD200870,2025-06-01,C78725,Phone,4,470.09,541 Main St,TRK72001139,4,FREESHIP,1880.36,1,6,470.0888247779381,False,True,False,False,True,False,False,False,False,True,False,False
ORD200871,2024-05-16,C93768,Tablet,3,324.3,720 Main St,TRK22024707,8,FREESHIP,972.9,1,5,121.61234798456502,False,True,False,False,False,True,False,False,False,False,False,False
ORD200872,2023-07-10,C59169,Chair,4,629.34,172 Main St,TRK90883858,7,,2517.36,0,7,359.62234339665235,False,False,False,False,False,False,False,True,False,False,False,False
ORD200873,2024-05-12,C53488,Desk,3,136.84,448 Main St,TRK27365050,3,SAVE10,410.52,1,5,136.8395438681871,False,False,False,False,True,False,False,False,True,False,False,False
ORD200874,2023-10-31,C92180,Chair,2,488.9,632 Main St,TRK93315929,7,FREESHIP,977.8,1,10,139.68551473497894,False,False,False,False,True,False,False,False,True,False,False,False
ORD200875,2023-08-03,C25918,Laptop,5,133.39,203 Main St,TRK66473392,6,FREESHIP,666.95,1,8,111.15814806975324,True,False,False,False,True,False,False,False,False,False,False,True
ORD200876,2024-06-09,C90363,Chair,5,608.91,200 Main St,TRK21534173,6,SAVE10,3044.55,1,6,507.42415429307624,False,False,True,False,False,True,False,False,False,True,False,False
ORD200877,2024-07-25,C43867,Tablet,1,524.06,269 Main St,TRK97319127,3,FREESHIP,524.06,1,7,174.68608437971872,False,True,False,False,False,True,False,False,False,False,False,False
ORD200878,2023-06-01,C73873,Desk,2,330.69,393 Main St,TRK56423132,5,SAVE10,661.38,1,6,132.2757354485291,False,False,False,True,False,False,False,False,False,True,False,False
ORD200879,2025-04-08,C56622,Phone,2,547.67,932 Main St,TRK86373987,3,,1095.34,0,4,365.11211629294564,False,False,True,False,False,False,False,True,False,False,True,False
ORD200880,2025-03-12,C85074,Laptop,4,233.7,506 Main St,TRK63133878,8,SAVE10,934.8,1,3,116.84985393768258,False,False,False,True,False,False,False,True,True,False,False,False
ORD200881,2023-01-03,C59579,Tablet,2,448.85,386 Main St,TRK48000034,6,,897.7,0,1,149.61641730597117,True,False,False,False,False,True,False,False,False,False,True,False
ORD200882,2025-06-28,C43335,Phone,2,274.12,533 Main St,TRK91848650,6,FREESHIP,548.24,1,6,91.37318104469827,False,False,False,False,True,False,False,False,False,False,False,True
ORD200883,2025-05-13,C43595,Printer,5,561.48,451 Main St,TRK25317348,9,FREESHIP,2807.4,1,5,311.9329867411259,False,False,False,True,True,False,False,False,True,False,False,False
